task,family,model,input,gold_label,pred_label,row_normalized_mean,row_normalized_std,count_mean
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,-1,1,0.013888888888888888,0.013888888888888888,1.0
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,-1,2,0.037037037037037035,0.016037507477489603,2.6666666666666665
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,0,-2,0.02032520325203252,0.007040856941336899,1.6666666666666667
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,0,-1,0.06504065040650407,0.0070408569413369,5.333333333333333
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,0,0,0.7764227642276422,0.03520428470668451,63.666666666666664
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,0,1,0.02439024390243903,0.0,2.0
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,0,2,0.11382113821138212,0.025386170725196736,9.333333333333334
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,1,-2,0.025641025641025644,0.022205779584216375,0.6666666666666666
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,1,-1,0.358974358974359,0.022205779584216406,9.333333333333334
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,1,0,0.17948717948717952,0.02220577958421639,4.666666666666667
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,1,1,0.17948717948717952,0.04441155916843276,4.666666666666667
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,1,2,0.25641025641025644,0.05875097044815177,6.666666666666667
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,2,-2,0.020202020202020204,0.017495462702715934,0.6666666666666666
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,2,-1,0.08080808080808081,0.017495462702715934,2.6666666666666665
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,2,0,0.08080808080808081,0.017495462702715934,2.6666666666666665
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,2,1,0.0707070707070707,0.017495462702715934,2.3333333333333335
acceptance_5,tfidf,tfidf_word_logreg_raw,raw,2,2,0.7474747474747474,0.03499092540543184,24.666666666666668
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,-2,-2,0.3763440860215053,0.06715051611181072,11.666666666666666
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,-2,-1,0.39784946236559143,0.06715051611181075,12.333333333333334
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,-2,0,0.06451612903225806,0.03225806451612903,2.0
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,-2,1,0.11827956989247312,0.03724840446384682,3.6666666666666665
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,-2,2,0.04301075268817204,0.01862420223192341,1.3333333333333333
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,-1,-2,0.16203703703703703,0.008018753738744786,11.666666666666666
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,-1,-1,0.6574074074074074,0.008018753738744782,47.333333333333336
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,-1,0,0.0925925925925926,0.008018753738744807,6.666666666666667
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,-1,1,0.018518518518518517,0.008018753738744801,1.3333333333333333
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,-1,2,0.06944444444444443,0.013888888888888885,5.0
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,0,-2,0.016260162601626018,0.0070408569413369,1.3333333333333333
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,0,-1,0.1016260162601626,0.025386170725196743,8.333333333333334
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,0,0,0.6747967479674797,0.03725671296712063,55.333333333333336
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,0,1,0.056910569105691054,0.014081713882673796,4.666666666666667
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,0,2,0.15040650406504064,0.007040856941336909,12.333333333333334
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,1,-2,0.012820512820512822,0.022205779584216375,0.3333333333333333
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,1,-1,0.358974358974359,0.022205779584216392,9.333333333333334
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,1,0,0.20512820512820515,0.022205779584216375,5.333333333333333
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,1,1,0.20512820512820515,0.02220577958421639,5.333333333333333
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,1,2,0.21794871794871795,0.022205779584216365,5.666666666666667
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,2,-2,0.010101010101010102,0.017495462702715934,0.3333333333333333
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,2,-1,0.08080808080808081,0.04628864338339232,2.6666666666666665
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,2,0,0.12121212121212122,0.0,4.0
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,2,1,0.010101010101010102,0.017495462702715934,0.3333333333333333
acceptance_5,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,2,2,0.7777777777777777,0.01749546270271591,25.666666666666668
applicability,baseline,majority_baseline,none,0,0,1.0,0.0,763.0
applicability,baseline,majority_baseline,none,0,1,0.0,0.0,0.0
applicability,baseline,majority_baseline,none,1,0,1.0,0.0,734.0
applicability,baseline,majority_baseline,none,1,1,0.0,0.0,0.0
applicability,baseline,stratified_random_baseline,none,0,0,0.4997815640017475,0.02424934746418162,381.3333333333333
applicability,baseline,stratified_random_baseline,none,0,1,0.5002184359982526,0.024249347464181604,381.6666666666667
applicability,baseline,stratified_random_baseline,none,1,0,0.5081743869209809,0.012109256699340046,373.0
applicability,baseline,stratified_random_baseline,none,1,1,0.49182561307901906,0.012109256699340019,361.0
applicability,tfidf,tfidf_char_logreg_raw,raw,0,0,0.7378768020969856,0.001310615989515096,563.0
applicability,tfidf,tfidf_char_logreg_raw,raw,0,1,0.2621231979030144,0.001310615989515096,200.0
applicability,tfidf,tfidf_char_logreg_raw,raw,1,0,0.01226158038147139,0.0013623978201634873,9.0
applicability,tfidf,tfidf_char_logreg_raw,raw,1,1,0.9877384196185286,0.0013623978201634246,725.0
applicability,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,0,0,0.7409349060725208,0.0015133689887014887,565.3333333333334
applicability,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,0,1,0.25906509392747923,0.0015133689887015047,197.66666666666666
applicability,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,1,0,0.021798365122615803,0.001362397820163487,16.0
applicability,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,1,1,0.9782016348773842,0.00136239782016348,718.0
applicability,tfidf,tfidf_word_linearsvc_raw,raw,0,0,0.7916120576671036,0.003467563972561702,604.0
applicability,tfidf,tfidf_word_linearsvc_raw,raw,0,1,0.20838794233289648,0.0034675639725617216,159.0
applicability,tfidf,tfidf_word_linearsvc_raw,raw,1,0,0.043142597638510444,0.0034286259924027006,31.666666666666668
applicability,tfidf,tfidf_word_linearsvc_raw,raw,1,1,0.9568574023614896,0.00342862599240271,702.3333333333334
applicability,tfidf,tfidf_word_linearsvc_stopfiltered,stopfiltered,0,0,0.7977282656181739,0.005909894826766558,608.6666666666666
applicability,tfidf,tfidf_word_linearsvc_stopfiltered,stopfiltered,0,1,0.2022717343818261,0.005909894826766571,154.33333333333334
applicability,tfidf,tfidf_word_linearsvc_stopfiltered,stopfiltered,1,0,0.07856494096276112,0.004379496258398245,57.666666666666664
applicability,tfidf,tfidf_word_linearsvc_stopfiltered,stopfiltered,1,1,0.9214350590372389,0.004379496258398266,676.3333333333334
applicability,tfidf,tfidf_word_logreg_raw,raw,0,0,0.7387505460899956,0.004003997985981482,563.6666666666666
applicability,tfidf,tfidf_word_logreg_raw,raw,0,1,0.26124945391000437,0.0040039979859815,199.33333333333334
applicability,tfidf,tfidf_word_logreg_raw,raw,1,0,0.009082652134423252,0.0007865807482147503,6.666666666666667
applicability,tfidf,tfidf_word_logreg_raw,raw,1,1,0.9909173478655768,0.0007865807482147766,727.3333333333334
applicability,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,0,0,0.7444298820445608,0.002621231979030164,568.0
applicability,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,0,1,0.25557011795543905,0.0026212319790301364,195.0
applicability,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,1,0,0.023614895549500456,0.0015731614964294997,17.333333333333332
applicability,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,1,1,0.9763851044504995,0.0015731614964295212,716.6666666666666
applicability,transformer,bertimbau_weighted,raw,0,0,0.8532110091743119,0.009894933729057406,651.0
applicability,transformer,bertimbau_weighted,raw,0,1,0.14678899082568808,0.00989493372905733,112.0
applicability,transformer,bertimbau_weighted,raw,1,0,0.044050862851952775,0.0034286259924027032,32.333333333333336
applicability,transformer,bertimbau_weighted,raw,1,1,0.9559491371480472,0.0034286259924026846,701.6666666666666
intensity_3,baseline,majority_baseline,none,0,0,0.0,0.0,0.0
intensity_3,baseline,majority_baseline,none,0,1,1.0,0.0,82.0
intensity_3,baseline,majority_baseline,none,0,2,0.0,0.0,0.0
intensity_3,baseline,majority_baseline,none,1,0,0.0,0.0,0.0
intensity_3,baseline,majority_baseline,none,1,1,1.0,0.0,213.0
intensity_3,baseline,majority_baseline,none,1,2,0.0,0.0,0.0
intensity_3,baseline,majority_baseline,none,2,0,0.0,0.0,0.0
intensity_3,baseline,majority_baseline,none,2,1,1.0,0.0,100.0
intensity_3,baseline,majority_baseline,none,2,2,0.0,0.0,0.0
intensity_3,baseline,stratified_random_baseline,none,0,0,0.23577235772357721,0.018628356483560326,19.333333333333332
intensity_3,baseline,stratified_random_baseline,none,0,1,0.5121951219512195,0.053157304189520416,42.0
intensity_3,baseline,stratified_random_baseline,none,0,2,0.25203252032520324,0.057631897881129386,20.666666666666668
intensity_3,baseline,stratified_random_baseline,none,1,0,0.19874804381846634,0.01777436101971918,42.333333333333336
intensity_3,baseline,stratified_random_baseline,none,1,1,0.5226917057902973,0.031957085847671554,111.33333333333333
intensity_3,baseline,stratified_random_baseline,none,1,2,0.27856025039123633,0.014342959921614525,59.333333333333336
intensity_3,baseline,stratified_random_baseline,none,2,0,0.22333333333333336,0.05686240703077327,22.333333333333332
intensity_3,baseline,stratified_random_baseline,none,2,1,0.5566666666666666,0.07767453465154033,55.666666666666664
intensity_3,baseline,stratified_random_baseline,none,2,2,0.21999999999999997,0.06999999999999999,22.0
intensity_3,tfidf,tfidf_char_logreg_raw,raw,0,0,0.7398373983739838,0.030690383883214455,60.666666666666664
intensity_3,tfidf,tfidf_char_logreg_raw,raw,0,1,0.1869918699186992,0.03920183236175998,15.333333333333334
intensity_3,tfidf,tfidf_char_logreg_raw,raw,0,2,0.07317073170731707,0.01219512195121951,6.0
intensity_3,tfidf,tfidf_char_logreg_raw,raw,1,0,0.15023474178403753,0.004694835680751165,32.0
intensity_3,tfidf,tfidf_char_logreg_raw,raw,1,1,0.6431924882629109,0.009389671361502372,137.0
intensity_3,tfidf,tfidf_char_logreg_raw,raw,1,2,0.20657276995305163,0.012421367657580241,44.0
intensity_3,tfidf,tfidf_char_logreg_raw,raw,2,0,0.07666666666666667,0.011547005383792507,7.666666666666667
intensity_3,tfidf,tfidf_char_logreg_raw,raw,2,1,0.42333333333333334,0.015275252316519486,42.333333333333336
intensity_3,tfidf,tfidf_char_logreg_raw,raw,2,2,0.5,0.010000000000000009,50.0
intensity_3,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,0,0,0.7073170731707318,0.021122570824010718,58.0
intensity_3,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,0,1,0.23170731707317072,0.03226525989103159,19.0
intensity_3,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,0,2,0.06097560975609756,0.01219512195121951,5.0
intensity_3,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,1,0,0.16118935837245696,0.011815077363491003,34.333333333333336
intensity_3,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,1,1,0.6400625978090767,0.027509226652968604,136.33333333333334
intensity_3,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,1,2,0.19874804381846634,0.02117018663297134,42.333333333333336
intensity_3,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,2,0,0.09333333333333334,0.015275252316519472,9.333333333333334
intensity_3,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,2,1,0.4033333333333333,0.015275252316519468,40.333333333333336
intensity_3,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,2,2,0.5033333333333333,0.023094010767585042,50.333333333333336
intensity_3,tfidf,tfidf_word_linearsvc_raw,raw,0,0,0.6300813008130081,0.0549908506441817,51.666666666666664
intensity_3,tfidf,tfidf_word_linearsvc_raw,raw,0,1,0.3170731707317073,0.043970137505658376,26.0
intensity_3,tfidf,tfidf_word_linearsvc_raw,raw,0,2,0.052845528455284556,0.018628356483560322,4.333333333333333
intensity_3,tfidf,tfidf_word_linearsvc_raw,raw,1,0,0.10328638497652583,0.009389671361502355,22.0
intensity_3,tfidf,tfidf_word_linearsvc_raw,raw,1,1,0.7433489827856025,0.021170186632971346,158.33333333333334
intensity_3,tfidf,tfidf_word_linearsvc_raw,raw,1,2,0.1533646322378717,0.018973952508579257,32.666666666666664
intensity_3,tfidf,tfidf_word_linearsvc_raw,raw,2,0,0.043333333333333335,0.020816659994661327,4.333333333333333
intensity_3,tfidf,tfidf_word_linearsvc_raw,raw,2,1,0.5266666666666667,0.025166114784235867,52.666666666666664
intensity_3,tfidf,tfidf_word_linearsvc_raw,raw,2,2,0.43,0.010000000000000009,43.0
intensity_3,tfidf,tfidf_word_linearsvc_stopfiltered,stopfiltered,0,0,0.5691056910569106,0.00704085694133681,46.666666666666664
intensity_3,tfidf,tfidf_word_linearsvc_stopfiltered,stopfiltered,0,1,0.32926829268292684,0.012195121951219523,27.0
intensity_3,tfidf,tfidf_word_linearsvc_stopfiltered,stopfiltered,0,2,0.1016260162601626,0.0070408569413369,8.333333333333334
intensity_3,tfidf,tfidf_word_linearsvc_stopfiltered,stopfiltered,1,0,0.1111111111111111,0.017774361019719173,23.666666666666668
intensity_3,tfidf,tfidf_word_linearsvc_stopfiltered,stopfiltered,1,1,0.6995305164319249,0.008131693932248232,149.0
intensity_3,tfidf,tfidf_word_linearsvc_stopfiltered,stopfiltered,1,2,0.189358372456964,0.00977307980970015,40.333333333333336
intensity_3,tfidf,tfidf_word_linearsvc_stopfiltered,stopfiltered,2,0,0.05333333333333334,0.025166114784235832,5.333333333333333
intensity_3,tfidf,tfidf_word_linearsvc_stopfiltered,stopfiltered,2,1,0.5133333333333333,0.030550504633038964,51.333333333333336
intensity_3,tfidf,tfidf_word_linearsvc_stopfiltered,stopfiltered,2,2,0.43333333333333335,0.0057735026918962675,43.333333333333336
intensity_3,tfidf,tfidf_word_logreg_raw,raw,0,0,0.7276422764227641,0.007040856941336898,59.666666666666664
intensity_3,tfidf,tfidf_word_logreg_raw,raw,0,1,0.21138211382113822,0.018628356483560322,17.333333333333332
intensity_3,tfidf,tfidf_word_logreg_raw,raw,0,2,0.06097560975609756,0.01219512195121951,5.0
intensity_3,tfidf,tfidf_word_logreg_raw,raw,1,0,0.16118935837245696,0.007171479960807273,34.333333333333336
intensity_3,tfidf,tfidf_word_logreg_raw,raw,1,1,0.6416275430359938,0.009773079809700179,136.66666666666666
intensity_3,tfidf,tfidf_word_logreg_raw,raw,1,2,0.19718309859154928,0.009389671361502355,42.0
intensity_3,tfidf,tfidf_word_logreg_raw,raw,2,0,0.06333333333333334,0.005773502691896264,6.333333333333333
intensity_3,tfidf,tfidf_word_logreg_raw,raw,2,1,0.45,0.02645751311064589,45.0
intensity_3,tfidf,tfidf_word_logreg_raw,raw,2,2,0.48666666666666664,0.025166114784235832,48.666666666666664
intensity_3,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,0,0,0.6707317073170732,0.021122570824010718,55.0
intensity_3,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,0,1,0.24390243902439024,0.042245141648021386,20.0
intensity_3,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,0,2,0.08536585365853659,0.0211225708240107,7.0
intensity_3,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,1,0,0.16588419405320814,0.016487721052977675,35.333333333333336
intensity_3,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,1,1,0.6338028169014084,0.01692747077682625,135.0
intensity_3,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,1,2,0.20031298904538342,0.00542112928816551,42.666666666666664
intensity_3,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,2,0,0.06666666666666667,0.015275252316519468,6.666666666666667
intensity_3,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,2,1,0.4366666666666667,0.023094010767585056,43.666666666666664
intensity_3,tfidf,tfidf_word_logreg_stopfiltered,stopfiltered,2,2,0.49666666666666665,0.025166114784235846,49.666666666666664
intensity_3,transformer,bertimbau_weighted,raw,0,0,0.8008130081300813,0.04616998655122173,65.66666666666667
intensity_3,transformer,bertimbau_weighted,raw,0,1,0.19512195121951217,0.04397013750565842,16.0
intensity_3,transformer,bertimbau_weighted,raw,0,2,0.0040650406504065045,0.0070408569413369,0.3333333333333333
intensity_3,transformer,bertimbau_weighted,raw,1,0,0.1752738654147105,0.0443738556455644,37.333333333333336
intensity_3,transformer,bertimbau_weighted,raw,1,1,0.5712050078247262,0.044373855645564356,121.66666666666667
intensity_3,transformer,bertimbau_weighted,raw,1,2,0.2535211267605634,0.01877934272300469,54.0
intensity_3,transformer,bertimbau_weighted,raw,2,0,0.016666666666666666,0.02081665999466133,1.6666666666666667
intensity_3,transformer,bertimbau_weighted,raw,2,1,0.25333333333333335,0.04509249752822896,25.333333333333332
intensity_3,transformer,bertimbau_weighted,raw,2,2,0.73,0.02645751311064593,73.0
intensity_5,baseline,majority_baseline,none,1,1,1.0,0.0,82.0
intensity_5,baseline,majority_baseline,none,1,2,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,1,3,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,1,4,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,1,5,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,2,1,1.0,0.0,38.0
intensity_5,baseline,majority_baseline,none,2,2,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,2,3,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,2,4,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,2,5,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,3,1,1.0,0.0,67.0
intensity_5,baseline,majority_baseline,none,3,2,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,3,3,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,3,4,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,3,5,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,4,1,1.0,0.0,36.0
intensity_5,baseline,majority_baseline,none,4,2,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,4,3,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,4,4,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,4,5,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,5,1,1.0,0.0,21.0
intensity_5,baseline,majority_baseline,none,5,2,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,5,3,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,5,4,0.0,0.0,0.0
intensity_5,baseline,majority_baseline,none,5,5,0.0,0.0,0.0
intensity_5,baseline,stratified_random_baseline,none,1,1,0.3658536585365854,0.05588506945068097,30.0
intensity_5,baseline,stratified_random_baseline,none,1,2,0.13414634146341464,0.02112257082401071,11.0
intensity_5,baseline,stratified_random_baseline,none,1,3,0.2682926829268293,0.053157304189520416,22.0
intensity_5,baseline,stratified_random_baseline,none,1,4,0.14227642276422764,0.00704085694133689,11.666666666666666
intensity_5,baseline,stratified_random_baseline,none,1,5,0.08943089430894309,0.014081713882673801,7.333333333333333
intensity_5,baseline,stratified_random_baseline,none,2,1,0.3157894736842105,0.05263157894736842,12.0
intensity_5,baseline,stratified_random_baseline,none,2,2,0.11403508771929823,0.040198032411893334,4.333333333333333
intensity_5,baseline,stratified_random_baseline,none,2,3,0.30701754385964913,0.015193428136569079,11.666666666666666
intensity_5,baseline,stratified_random_baseline,none,2,4,0.18421052631578946,0.07894736842105263,7.0
intensity_5,baseline,stratified_random_baseline,none,2,5,0.07894736842105263,0.02631578947368421,3.0
intensity_5,baseline,stratified_random_baseline,none,3,1,0.32338308457711445,0.06032017737802061,21.666666666666668
intensity_5,baseline,stratified_random_baseline,none,3,2,0.14427860696517414,0.08220254548188212,9.666666666666666
intensity_5,baseline,stratified_random_baseline,none,3,3,0.3134328358208955,0.025851504590580266,21.0
intensity_5,baseline,stratified_random_baseline,none,3,4,0.13930348258706468,0.02279888405450666,9.333333333333334
intensity_5,baseline,stratified_random_baseline,none,3,5,0.07960199004975124,0.03756136534960572,5.333333333333333
intensity_5,baseline,stratified_random_baseline,none,4,1,0.35185185185185186,0.08486251286955258,12.666666666666666
intensity_5,baseline,stratified_random_baseline,none,4,2,0.16666666666666666,0.05555555555555555,6.0
intensity_5,baseline,stratified_random_baseline,none,4,3,0.24074074074074073,0.042431256434776306,8.666666666666666
intensity_5,baseline,stratified_random_baseline,none,4,4,0.1574074074074074,0.042431256434776306,5.666666666666667
intensity_5,baseline,stratified_random_baseline,none,4,5,0.08333333333333333,0.027777777777777773,3.0
intensity_5,baseline,stratified_random_baseline,none,5,1,0.20634920634920637,0.07273929674533079,4.333333333333333
intensity_5,baseline,stratified_random_baseline,none,5,2,0.2222222222222222,0.09912695235553012,4.666666666666667
intensity_5,baseline,stratified_random_baseline,none,5,3,0.34920634920634913,0.07273929674533078,7.333333333333333
intensity_5,baseline,stratified_random_baseline,none,5,4,0.12698412698412698,0.0549857399228215,2.6666666666666665
intensity_5,baseline,stratified_random_baseline,none,5,5,0.09523809523809523,0.047619047619047616,2.0
intensity_5,tfidf,tfidf_char_logreg_raw,raw,1,1,0.8577235772357724,0.014081713882673819,70.33333333333333
intensity_5,tfidf,tfidf_char_logreg_raw,raw,1,2,0.04065040650406504,0.014081713882673798,3.3333333333333335
intensity_5,tfidf,tfidf_char_logreg_raw,raw,1,3,0.07723577235772358,0.014081713882673805,6.333333333333333
intensity_5,tfidf,tfidf_char_logreg_raw,raw,1,4,0.02032520325203252,0.0070408569413369,1.6666666666666667
intensity_5,tfidf,tfidf_char_logreg_raw,raw,1,5,0.0040650406504065045,0.0070408569413369,0.3333333333333333
intensity_5,tfidf,tfidf_char_logreg_raw,raw,2,1,0.31578947368421056,0.026315789473684195,12.0
intensity_5,tfidf,tfidf_char_logreg_raw,raw,2,2,0.2982456140350877,0.08459342772800839,11.333333333333334
intensity_5,tfidf,tfidf_char_logreg_raw,raw,2,3,0.2982456140350877,0.06622661785325219,11.333333333333334
intensity_5,tfidf,tfidf_char_logreg_raw,raw,2,4,0.06140350877192982,0.05478068419647718,2.3333333333333335
intensity_5,tfidf,tfidf_char_logreg_raw,raw,2,5,0.02631578947368421,0.02631578947368421,1.0
intensity_5,tfidf,tfidf_char_logreg_raw,raw,3,1,0.21393034825870647,0.03756136534960573,14.333333333333334
intensity_5,tfidf,tfidf_char_logreg_raw,raw,3,2,0.05472636815920398,0.022798884054506665,3.6666666666666665
intensity_5,tfidf,tfidf_char_logreg_raw,raw,3,3,0.47761194029850745,0.029850746268656705,32.0
intensity_5,tfidf,tfidf_char_logreg_raw,raw,3,4,0.19402985074626866,0.039488825538277476,13.0
intensity_5,tfidf,tfidf_char_logreg_raw,raw,3,5,0.05970149253731343,0.014925373134328356,4.0
intensity_5,tfidf,tfidf_char_logreg_raw,raw,4,1,0.12037037037037035,0.04243125643477629,4.333333333333333
intensity_5,tfidf,tfidf_char_logreg_raw,raw,4,2,0.0462962962962963,0.016037507477489603,1.6666666666666667
intensity_5,tfidf,tfidf_char_logreg_raw,raw,4,3,0.47222222222222227,0.048112522432468795,17.0
intensity_5,tfidf,tfidf_char_logreg_raw,raw,4,4,0.28703703703703703,0.01603750747748961,10.333333333333334
intensity_5,tfidf,tfidf_char_logreg_raw,raw,4,5,0.07407407407407407,0.057824055540725915,2.6666666666666665
intensity_5,tfidf,tfidf_char_logreg_raw,raw,5,1,0.09523809523809523,0.0,2.0
intensity_5,tfidf,tfidf_char_logreg_raw,raw,5,2,0.047619047619047616,0.047619047619047616,1.0
intensity_5,tfidf,tfidf_char_logreg_raw,raw,5,3,0.38095238095238093,0.047619047619047616,8.0
intensity_5,tfidf,tfidf_char_logreg_raw,raw,5,4,0.07936507936507936,0.07273929674533079,1.6666666666666667
intensity_5,tfidf,tfidf_char_logreg_raw,raw,5,5,0.3968253968253968,0.07273929674533078,8.333333333333334
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,1,1,0.8252032520325203,0.007040856941336898,67.66666666666667
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,1,2,0.044715447154471545,0.007040856941336901,3.6666666666666665
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,1,3,0.11382113821138211,0.007040856941336893,9.333333333333334
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,1,4,0.008130081300813009,0.0070408569413369,0.6666666666666666
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,1,5,0.008130081300813009,0.0140817138826738,0.6666666666666666
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,2,1,0.2982456140350877,0.06077371254627639,11.333333333333334
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,2,2,0.28947368421052627,0.12059409723567999,11.0
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,2,3,0.2982456140350877,0.054780684196477185,11.333333333333334
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,2,4,0.06140350877192982,0.040198032411893334,2.3333333333333335
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,2,5,0.05263157894736842,0.02631578947368421,2.0
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,3,1,0.20895522388059704,0.014925373134328363,14.0
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,3,2,0.12935323383084577,0.043085840984300426,8.666666666666666
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,3,3,0.36815920398009955,0.037561365349605726,24.666666666666668
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,3,4,0.22388059701492538,0.03948882553827747,15.0
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,3,5,0.06965174129353234,0.02279888405450667,4.666666666666667
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,4,1,0.21296296296296294,0.03207501495497921,7.666666666666667
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,4,2,0.08333333333333333,0.027777777777777776,3.0
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,4,3,0.3611111111111111,0.02777777777777779,13.0
intensity_5,tfidf,tfidf_char_logreg_stopfiltered,stopfiltered,4,4,0.25925925925925924,0.01603750747748961,9.333333333333334
